sales_id,date_key,product_id,customer_id,quantity_sold,unit_price,unit_cost,discount_pct,discount_amount,gross_revenue,net_revenue,total_cost,profit,profit_margin_pct,order_number
289,269,3,42,3,220,150,5,11.0,660,649.0,450,199.0,30.662557781201848,ORD-288
290,124,3,56,9,220,150,0,0.0,1980,1980.0,1350,630.0,31.818181818181817,ORD-289
291,106,3,12,14,220,150,0,0.0,3080,3080.0,2100,980.0,31.818181818181817,ORD-290
292,158,4,22,12,250,170,0,0.0,3000,3000.0,2040,960.0,32.0,ORD-291
293,147,5,4,10,130,90,10,13.0,1300,1287.0,900,387.0,30.069930069930066,ORD-292
294,145,1,29,14,120,80,10,12.0,1680,1668.0,1120,548.0,32.853717026378895,ORD-293
295,120,1,36,12,120,80,0,0.0,1440,1440.0,960,480.0,33.33333333333333,ORD-294
296,319,3,45,12,220,150,5,11.0,2640,2629.0,1800,829.0,31.532902244199317,ORD-295
297,275,5,57,2,130,90,5,6.5,260,253.5,180,73.5,28.994082840236686,ORD-296
298,92,2,14,19,150,100,0,0.0,2850,2850.0,1900,950.0,33.33333333333333,ORD-297
299,58,1,12,13,120,80,5,6.0,1560,1554.0,1040,514.0,33.07593307593308,ORD-298
300,346,3,45,10,220,150,0,0.0,2200,2200.0,1500,700.0,31.818181818181817,ORD-299
301,229,1,20,1,120,80,10,12.0,120,108.0,80,28.0,25.925925925925924,ORD-300
302,117,1,45,1,120,80,10,12.0,120,108.0,80,28.0,25.925925925925924,ORD-301
303,318,1,23,8,120,80,10,12.0,960,948.0,640,308.0,32.48945147679325,ORD-302
304,279,3,22,6,220,150,5,11.0,1320,1309.0,900,409.0,31.245225362872418,ORD-303
305,127,3,34,3,220,150,0,0.0,660,660.0,450,210.0,31.818181818181817,ORD-304
306,129,4,21,13,250,170,5,12.5,3250,3237.5,2210,1027.5,31.73745173745174,ORD-305
307,58,4,51,12,250,170,5,12.5,3000,2987.5,2040,947.5,31.715481171548117,ORD-306
308,122,4,9,16,250,170,10,25.0,4000,3975.0,2720,1255.0,31.572327044025155,ORD-307
309,1,1,10,11,120,80,5,6.0,1320,1314.0,880,434.0,33.02891933028919,ORD-308
310,239,5,49,4,130,90,0,0.0,520,520.0,360,160.0,30.76923076923077,ORD-309
311,290,3,10,8,220,150,5,11.0,1760,1749.0,1200,549.0,31.3893653516295,ORD-310
312,96,4,52,7,250,170,10,25.0,1750,1725.0,1190,535.0,31.01449275362319,ORD-311
313,126,5,45,16,130,90,5,6.5,2080,2073.5,1440,633.5,30.55220641427538,ORD-312
314,118,4,52,12,250,170,0,0.0,3000,3000.0,2040,960.0,32.0,ORD-313
315,48,4,57,6,250,170,5,12.5,1500,1487.5,1020,467.5,31.428571428571427,ORD-314
316,89,5,30,6,130,90,0,0.0,780,780.0,540,240.0,30.76923076923077,ORD-315
317,237,4,33,11,250,170,0,0.0,2750,2750.0,1870,880.0,32.0,ORD-316
318,272,1,2,12,120,80,10,12.0,1440,1428.0,960,468.0,32.773109243697476,ORD-317
319,189,1,49,16,120,80,10,12.0,1920,1908.0,1280,628.0,32.914046121593294,ORD-318
320,192,1,32,16,120,80,10,12.0,1920,1908.0,1280,628.0,32.914046121593294,ORD-319
321,69,2,45,16,150,100,10,15.0,2400,2385.0,1600,785.0,32.914046121593294,ORD-320
322,278,4,17,4,250,170,10,25.0,1000,975.0,680,295.0,30.256410256410255,ORD-321
323,349,2,28,12,150,100,0,0.0,1800,1800.0,1200,600.0,33.33333333333333,ORD-322
324,247,3,45,5,220,150,0,0.0,1100,1100.0,750,350.0,31.818181818181817,ORD-323
325,76,5,17,9,130,90,0,0.0,1170,1170.0,810,360.0,30.76923076923077,ORD-324
326,154,3,51,18,220,150,0,0.0,3960,3960.0,2700,1260.0,31.818181818181817,ORD-325
327,144,2,59,9,150,100,5,7.5,1350,1342.5,900,442.5,32.960893854748605,ORD-326
328,86,1,14,16,120,80,0,0.0,1920,1920.0,1280,640.0,33.33333333333333,ORD-327
329,185,4,52,1,250,170,10,25.0,250,225.0,170,55.0,24.444444444444443,ORD-328
330,285,4,10,5,250,170,0,0.0,1250,1250.0,850,400.0,32.0,ORD-329
331,220,1,34,19,120,80,5,6.0,2280,2274.0,1520,754.0,33.15743183817062,ORD-330
332,69,4,14,3,250,170,5,12.5,750,737.5,510,227.5,30.847457627118647,ORD-331
333,47,5,17,1,130,90,10,13.0,130,117.0,90,27.0,23.076923076923077,ORD-332
334,94,5,37,14,130,90,5,6.5,1820,1813.5,1260,553.5,30.52109181141439,ORD-333
335,238,5,22,18,130,90,5,6.5,2340,2333.5,1620,713.5,30.576387400899936,ORD-334
336,204,3,18,8,220,150,10,22.0,1760,1738.0,1200,538.0,30.95512082853855,ORD-335
337,218,1,35,14,120,80,0,0.0,1680,1680.0,1120,560.0,33.33333333333333,ORD-336
338,341,5,48,13,130,90,5,6.5,1690,1683.5,1170,513.5,30.501930501930502,ORD-337
339,39,2,58,16,150,100,5,7.5,2400,2392.5,1600,792.5,33.12434691745037,ORD-338
340,100,5,51,9,130,90,0,0.0,1170,1170.0,810,360.0,30.76923076923077,ORD-339
341,289,3,18,7,220,150,10,22.0,1540,1518.0,1050,468.0,30.8300395256917,ORD-340
342,254,2,52,3,150,100,5,7.5,450,442.5,300,142.5,32.20338983050847,ORD-341
343,222,1,30,1,120,80,5,6.0,120,114.0,80,34.0,29.82456140350877,ORD-342
344,357,1,37,8,120,80,10,12.0,960,948.0,640,308.0,32.48945147679325,ORD-343
345,23,5,40,14,130,90,5,6.5,1820,1813.5,1260,553.5,30.52109181141439,ORD-344
346,250,2,6,13,150,100,0,0.0,1950,1950.0,1300,650.0,33.33333333333333,ORD-345
347,10,2,15,7,150,100,5,7.5,1050,1042.5,700,342.5,32.853717026378895,ORD-346
348,246,5,57,13,130,90,5,6.5,1690,1683.5,1170,513.5,30.501930501930502,ORD-347
349,325,5,35,7,130,90,5,6.5,910,903.5,630,273.5,30.271167681239625,ORD-348
350,100,4,26,5,250,170,0,0.0,1250,1250.0,850,400.0,32.0,ORD-349
351,290,4,41,4,250,170,0,0.0,1000,1000.0,680,320.0,32.0,ORD-350
352,180,5,27,4,130,90,5,6.5,520,513.5,360,153.5,29.892891918208374,ORD-351
353,223,3,30,6,220,150,0,0.0,1320,1320.0,900,420.0,31.818181818181817,ORD-352
354,250,4,11,14,250,170,5,12.5,3500,3487.5,2380,1107.5,31.756272401433694,ORD-353
355,147,5,52,3,130,90,10,13.0,390,377.0,270,107.0,28.381962864721483,ORD-354
356,96,2,24,3,150,100,10,15.0,450,435.0,300,135.0,31.03448275862069,ORD-355
357,257,4,58,3,250,170,5,12.5,750,737.5,510,227.5,30.847457627118647,ORD-356
358,325,3,55,4,220,150,10,22.0,880,858.0,600,258.0,30.069930069930066,ORD-357
359,4,1,14,9,120,80,0,0.0,1080,1080.0,720,360.0,33.33333333333333,ORD-358
360,16,2,23,16,150,100,5,7.5,2400,2392.5,1600,792.5,33.12434691745037,ORD-359
361,280,3,9,19,220,150,5,11.0,4180,4169.0,2850,1319.0,31.63828256176541,ORD-360
362,336,3,42,16,220,150,5,11.0,3520,3509.0,2400,1109.0,31.604445711028784,ORD-361
363,247,3,47,12,220,150,5,11.0,2640,2629.0,1800,829.0,31.532902244199317,ORD-362
364,258,2,18,6,150,100,5,7.5,900,892.5,600,292.5,32.773109243697476,ORD-363
365,160,3,53,3,220,150,10,22.0,660,638.0,450,188.0,29.46708463949843,ORD-364
366,340,1,51,5,120,80,0,0.0,600,600.0,400,200.0,33.33333333333333,ORD-365
367,152,4,39,7,250,170,10,25.0,1750,1725.0,1190,535.0,31.01449275362319,ORD-366
368,178,2,19,5,150,100,0,0.0,750,750.0,500,250.0,33.33333333333333,ORD-367
369,163,3,5,9,220,150,0,0.0,1980,1980.0,1350,630.0,31.818181818181817,ORD-368
370,33,5,53,15,130,90,0,0.0,1950,1950.0,1350,600.0,30.76923076923077,ORD-369
371,179,4,18,6,250,170,0,0.0,1500,1500.0,1020,480.0,32.0,ORD-370
372,101,2,59,8,150,100,0,0.0,1200,1200.0,800,400.0,33.33333333333333,ORD-371
373,268,5,33,5,130,90,5,6.5,650,643.5,450,193.5,30.069930069930066,ORD-372
374,323,5,44,17,130,90,5,6.5,2210,2203.5,1530,673.5,30.56501021102791,ORD-373
375,65,3,38,10,220,150,5,11.0,2200,2189.0,1500,689.0,31.475559616263133,ORD-374
376,168,2,13,1,150,100,5,7.5,150,142.5,100,42.5,29.82456140350877,ORD-375
377,330,3,49,16,220,150,10,22.0,3520,3498.0,2400,1098.0,31.3893653516295,ORD-376
378,43,1,9,1,120,80,10,12.0,120,108.0,80,28.0,25.925925925925924,ORD-377
379,44,5,26,3,130,90,5,6.5,390,383.5,270,113.5,29.595827900912646,ORD-378
380,285,1,53,6,120,80,5,6.0,720,714.0,480,234.0,32.773109243697476,ORD-379
381,12,3,1,17,220,150,0,0.0,3740,3740.0,2550,1190.0,31.818181818181817,ORD-380
382,95,4,12,2,250,170,0,0.0,500,500.0,340,160.0,32.0,ORD-381
383,302,5,24,5,130,90,0,0.0,650,650.0,450,200.0,30.76923076923077,ORD-382
384,253,4,1,11,250,170,5,12.5,2750,2737.5,1870,867.5,31.689497716894977,ORD-383
385,242,2,4,10,150,100,5,7.5,1500,1492.5,1000,492.5,32.99832495812395,ORD-384
386,35,5,7,15,130,90,10,13.0,1950,1937.0,1350,587.0,30.304594734124933,ORD-385
387,215,1,52,18,120,80,0,0.0,2160,2160.0,1440,720.0,33.33333333333333,ORD-386
388,337,4,28,17,250,170,0,0.0,4250,4250.0,2890,1360.0,32.0,ORD-387
389,90,2,37,14,150,100,10,15.0,2100,2085.0,1400,685.0,32.853717026378895,ORD-388
390,264,5,55,13,130,90,0,0.0,1690,1690.0,1170,520.0,30.76923076923077,ORD-389
391,93,2,52,2,150,100,0,0.0,300,300.0,200,100.0,33.33333333333333,ORD-390
392,90,1,5,12,120,80,5,6.0,1440,1434.0,960,474.0,33.054393305439326,ORD-391
393,115,5,39,11,130,90,10,13.0,1430,1417.0,990,427.0,30.134086097388852,ORD-392
394,105,2,32,19,150,100,10,15.0,2850,2835.0,1900,935.0,32.98059964726631,ORD-393
395,196,3,49,12,220,150,0,0.0,2640,2640.0,1800,840.0,31.818181818181817,ORD-394
396,314,5,31,4,130,90,10,13.0,520,507.0,360,147.0,28.994082840236686,ORD-395
397,114,5,44,10,130,90,0,0.0,1300,1300.0,900,400.0,30.76923076923077,ORD-396
398,75,5,15,12,130,90,0,0.0,1560,1560.0,1080,480.0,30.76923076923077,ORD-397
399,217,5,3,7,130,90,5,6.5,910,903.5,630,273.5,30.271167681239625,ORD-398
400,277,3,49,6,220,150,5,11.0,1320,1309.0,900,409.0,31.245225362872418,ORD-399
401,249,1,46,8,120,80,0,0.0,960,960.0,640,320.0,33.33333333333333,ORD-400
402,164,3,47,11,220,150,10,22.0,2420,2398.0,1650,748.0,31.19266055045872,ORD-401
403,357,3,47,6,220,150,10,22.0,1320,1298.0,900,398.0,30.662557781201848,ORD-402
404,192,2,15,3,150,100,5,7.5,450,442.5,300,142.5,32.20338983050847,ORD-403
405,227,4,51,19,250,170,0,0.0,4750,4750.0,3230,1520.0,32.0,ORD-404
406,177,4,43,1,250,170,0,0.0,250,250.0,170,80.0,32.0,ORD-405
407,99,2,18,4,150,100,5,7.5,600,592.5,400,192.5,32.48945147679325,ORD-406
408,36,3,21,19,220,150,0,0.0,4180,4180.0,2850,1330.0,31.818181818181817,ORD-407
409,96,2,10,17,150,100,5,7.5,2550,2542.5,1700,842.5,33.136676499508354,ORD-408
410,152,5,21,19,130,90,0,0.0,2470,2470.0,1710,760.0,30.76923076923077,ORD-409
411,151,2,26,14,150,100,10,15.0,2100,2085.0,1400,685.0,32.853717026378895,ORD-410
412,190,2,41,10,150,100,5,7.5,1500,1492.5,1000,492.5,32.99832495812395,ORD-411
413,224,5,56,9,130,90,0,0.0,1170,1170.0,810,360.0,30.76923076923077,ORD-412
414,37,4,3,16,250,170,0,0.0,4000,4000.0,2720,1280.0,32.0,ORD-413
415,268,5,1,15,130,90,5,6.5,1950,1943.5,1350,593.5,30.53768973501415,ORD-414
416,183,1,21,16,120,80,0,0.0,1920,1920.0,1280,640.0,33.33333333333333,ORD-415
417,13,2,11,18,150,100,0,0.0,2700,2700.0,1800,900.0,33.33333333333333,ORD-416
418,279,2,16,10,150,100,0,0.0,1500,1500.0,1000,500.0,33.33333333333333,ORD-417
419,217,4,35,3,250,170,5,12.5,750,737.5,510,227.5,30.847457627118647,ORD-418
420,355,3,21,7,220,150,10,22.0,1540,1518.0,1050,468.0,30.8300395256917,ORD-419
421,361,5,41,7,130,90,0,0.0,910,910.0,630,280.0,30.76923076923077,ORD-420
422,286,3,11,11,220,150,5,11.0,2420,2409.0,1650,759.0,31.506849315068493,ORD-421
423,273,1,31,3,120,80,5,6.0,360,354.0,240,114.0,32.20338983050847,ORD-422
424,62,5,49,18,130,90,0,0.0,2340,2340.0,1620,720.0,30.76923076923077,ORD-423
425,84,1,1,12,120,80,5,6.0,1440,1434.0,960,474.0,33.054393305439326,ORD-424
426,217,1,41,17,120,80,0,0.0,2040,2040.0,1360,680.0,33.33333333333333,ORD-425
427,342,1,32,9,120,80,5,6.0,1080,1074.0,720,354.0,32.960893854748605,ORD-426
428,187,5,3,5,130,90,10,13.0,650,637.0,450,187.0,29.356357927786497,ORD-427
429,19,5,60,18,130,90,10,13.0,2340,2327.0,1620,707.0,30.382466695315856,ORD-428
430,177,4,32,9,250,170,10,25.0,2250,2225.0,1530,695.0,31.235955056179776,ORD-429
431,100,2,42,13,150,100,10,15.0,1950,1935.0,1300,635.0,32.81653746770026,ORD-430
432,233,3,5,3,220,150,10,22.0,660,638.0,450,188.0,29.46708463949843,ORD-431
433,76,3,57,4,220,150,10,22.0,880,858.0,600,258.0,30.069930069930066,ORD-432
434,265,1,43,18,120,80,10,12.0,2160,2148.0,1440,708.0,32.960893854748605,ORD-433
435,284,5,37,15,130,90,0,0.0,1950,1950.0,1350,600.0,30.76923076923077,ORD-434
436,206,5,12,6,130,90,0,0.0,780,780.0,540,240.0,30.76923076923077,ORD-435
437,223,1,14,9,120,80,0,0.0,1080,1080.0,720,360.0,33.33333333333333,ORD-436
438,52,2,44,11,150,100,5,7.5,1650,1642.5,1100,542.5,33.02891933028919,ORD-437
439,339,3,51,13,220,150,5,11.0,2860,2849.0,1950,899.0,31.554931554931553,ORD-438
440,144,4,9,4,250,170,10,25.0,1000,975.0,680,295.0,30.256410256410255,ORD-439
441,69,2,60,15,150,100,10,15.0,2250,2235.0,1500,735.0,32.88590604026846,ORD-440
442,99,5,7,17,130,90,5,6.5,2210,2203.5,1530,673.5,30.56501021102791,ORD-441
443,25,1,16,12,120,80,10,12.0,1440,1428.0,960,468.0,32.773109243697476,ORD-442
444,53,3,28,6,220,150,5,11.0,1320,1309.0,900,409.0,31.245225362872418,ORD-443
445,151,1,60,7,120,80,10,12.0,840,828.0,560,268.0,32.367149758454104,ORD-444
446,144,5,7,17,130,90,10,13.0,2210,2197.0,1530,667.0,30.35958124715521,ORD-445
447,57,1,14,11,120,80,10,12.0,1320,1308.0,880,428.0,32.7217125382263,ORD-446
448,39,3,32,12,220,150,5,11.0,2640,2629.0,1800,829.0,31.532902244199317,ORD-447
449,109,1,8,13,120,80,10,12.0,1560,1548.0,1040,508.0,32.81653746770026,ORD-448
450,181,3,27,1,220,150,5,11.0,220,209.0,150,59.0,28.22966507177033,ORD-449
451,42,1,53,18,120,80,10,12.0,2160,2148.0,1440,708.0,32.960893854748605,ORD-450
452,186,1,50,19,120,80,0,0.0,2280,2280.0,1520,760.0,33.33333333333333,ORD-451
453,223,3,59,11,220,150,0,0.0,2420,2420.0,1650,770.0,31.818181818181817,ORD-452
454,122,1,57,18,120,80,5,6.0,2160,2154.0,1440,714.0,33.147632311977716,ORD-453
455,133,2,3,10,150,100,0,0.0,1500,1500.0,1000,500.0,33.33333333333333,ORD-454
456,163,4,27,6,250,170,0,0.0,1500,1500.0,1020,480.0,32.0,ORD-455
457,215,2,30,2,150,100,10,15.0,300,285.0,200,85.0,29.82456140350877,ORD-456
458,221,4,34,5,250,170,10,25.0,1250,1225.0,850,375.0,30.612244897959183,ORD-457
459,235,2,26,10,150,100,10,15.0,1500,1485.0,1000,485.0,32.659932659932664,ORD-458
460,331,4,58,15,250,170,5,12.5,3750,3737.5,2550,1187.5,31.77257525083612,ORD-459
461,146,1,37,14,120,80,10,12.0,1680,1668.0,1120,548.0,32.853717026378895,ORD-460
462,239,3,40,6,220,150,10,22.0,1320,1298.0,900,398.0,30.662557781201848,ORD-461
463,76,3,51,14,220,150,5,11.0,3080,3069.0,2100,969.0,31.573802541544477,ORD-462
464,9,5,22,14,130,90,10,13.0,1820,1807.0,1260,547.0,30.271167681239625,ORD-463
465,74,4,32,12,250,170,0,0.0,3000,3000.0,2040,960.0,32.0,ORD-464
466,253,5,41,4,130,90,10,13.0,520,507.0,360,147.0,28.994082840236686,ORD-465
467,230,5,2,12,130,90,5,6.5,1560,1553.5,1080,473.5,30.47956227872546,ORD-466
468,7,4,47,17,250,170,5,12.5,4250,4237.5,2890,1347.5,31.799410029498524,ORD-467
469,174,3,8,19,220,150,0,0.0,4180,4180.0,2850,1330.0,31.818181818181817,ORD-468
470,141,4,42,16,250,170,10,25.0,4000,3975.0,2720,1255.0,31.572327044025155,ORD-469
471,168,1,7,18,120,80,0,0.0,2160,2160.0,1440,720.0,33.33333333333333,ORD-470
472,170,5,19,6,130,90,10,13.0,780,767.0,540,227.0,29.595827900912646,ORD-471
473,283,5,33,9,130,90,5,6.5,1170,1163.5,810,353.5,30.382466695315856,ORD-472
474,122,4,54,19,250,170,5,12.5,4750,4737.5,3230,1507.5,31.820580474934033,ORD-473
475,194,5,2,12,130,90,0,0.0,1560,1560.0,1080,480.0,30.76923076923077,ORD-474
476,5,3,3,11,220,150,5,11.0,2420,2409.0,1650,759.0,31.506849315068493,ORD-475
477,29,5,28,16,130,90,5,6.5,2080,2073.5,1440,633.5,30.55220641427538,ORD-476
478,165,4,14,2,250,170,10,25.0,500,475.0,340,135.0,28.421052631578945,ORD-477
479,339,3,15,18,220,150,0,0.0,3960,3960.0,2700,1260.0,31.818181818181817,ORD-478
480,136,3,21,6,220,150,0,0.0,1320,1320.0,900,420.0,31.818181818181817,ORD-479
481,321,5,14,5,130,90,10,13.0,650,637.0,450,187.0,29.356357927786497,ORD-480
482,342,4,59,9,250,170,10,25.0,2250,2225.0,1530,695.0,31.235955056179776,ORD-481
483,145,5,40,13,130,90,0,0.0,1690,1690.0,1170,520.0,30.76923076923077,ORD-482
484,327,1,18,7,120,80,5,6.0,840,834.0,560,274.0,32.853717026378895,ORD-483
485,217,1,54,1,120,80,0,0.0,120,120.0,80,40.0,33.33333333333333,ORD-484
486,301,3,49,10,220,150,10,22.0,2200,2178.0,1500,678.0,31.129476584022036,ORD-485
487,132,5,39,18,130,90,0,0.0,2340,2340.0,1620,720.0,30.76923076923077,ORD-486
488,292,1,20,12,120,80,5,6.0,1440,1434.0,960,474.0,33.054393305439326,ORD-487
489,70,2,1,3,150,100,0,0.0,450,450.0,300,150.0,33.33333333333333,ORD-488
490,252,1,9,5,120,80,0,0.0,600,600.0,400,200.0,33.33333333333333,ORD-489
491,275,5,9,14,130,90,5,6.5,1820,1813.5,1260,553.5,30.52109181141439,ORD-490
492,364,5,43,15,130,90,5,6.5,1950,1943.5,1350,593.5,30.53768973501415,ORD-491
493,182,1,51,12,120,80,5,6.0,1440,1434.0,960,474.0,33.054393305439326,ORD-492
494,167,5,38,4,130,90,5,6.5,520,513.5,360,153.5,29.892891918208374,ORD-493
495,91,5,39,16,130,90,10,13.0,2080,2067.0,1440,627.0,30.333817126269956,ORD-494
496,202,2,29,11,150,100,0,0.0,1650,1650.0,1100,550.0,33.33333333333333,ORD-495
497,346,3,15,4,220,150,0,0.0,880,880.0,600,280.0,31.818181818181817,ORD-496
498,19,5,20,6,130,90,0,0.0,780,780.0,540,240.0,30.76923076923077,ORD-497
499,39,4,38,16,250,170,0,0.0,4000,4000.0,2720,1280.0,32.0,ORD-498
500,126,3,41,2,220,150,0,0.0,440,440.0,300,140.0,31.818181818181817,ORD-499
501,173,3,30,13,220,150,10,22.0,2860,2838.0,1950,888.0,31.289640591966172,ORD-500
502,141,4,47,8,250,170,10,25.0,2000,1975.0,1360,615.0,31.139240506329113,ORD-501
503,242,1,26,12,120,80,0,0.0,1440,1440.0,960,480.0,33.33333333333333,ORD-502
504,220,2,54,6,150,100,0,0.0,900,900.0,600,300.0,33.33333333333333,ORD-503
505,126,5,55,3,130,90,0,0.0,390,390.0,270,120.0,30.76923076923077,ORD-504
506,58,1,6,15,120,80,10,12.0,1800,1788.0,1200,588.0,32.88590604026846,ORD-505
507,148,4,39,8,250,170,0,0.0,2000,2000.0,1360,640.0,32.0,ORD-506
508,317,2,17,2,150,100,5,7.5,300,292.5,200,92.5,31.62393162393162,ORD-507
509,361,2,6,16,150,100,10,15.0,2400,2385.0,1600,785.0,32.914046121593294,ORD-508
510,1,2,28,13,150,100,5,7.5,1950,1942.5,1300,642.5,33.07593307593308,ORD-509
511,348,4,9,1,250,170,5,12.5,250,237.5,170,67.5,28.421052631578945,ORD-510
512,190,1,27,11,120,80,5,6.0,1320,1314.0,880,434.0,33.02891933028919,ORD-511
513,191,5,35,1,130,90,10,13.0,130,117.0,90,27.0,23.076923076923077,ORD-512
514,312,2,46,8,150,100,5,7.5,1200,1192.5,800,392.5,32.914046121593294,ORD-513
515,117,2,6,2,150,100,0,0.0,300,300.0,200,100.0,33.33333333333333,ORD-514
516,134,1,4,13,120,80,0,0.0,1560,1560.0,1040,520.0,33.33333333333333,ORD-515
517,58,2,16,2,150,100,5,7.5,300,292.5,200,92.5,31.62393162393162,ORD-516
518,44,2,23,4,150,100,10,15.0,600,585.0,400,185.0,31.62393162393162,ORD-517
519,173,4,48,2,250,170,0,0.0,500,500.0,340,160.0,32.0,ORD-518
520,160,3,23,13,220,150,10,22.0,2860,2838.0,1950,888.0,31.289640591966172,ORD-519
521,173,1,29,4,120,80,0,0.0,480,480.0,320,160.0,33.33333333333333,ORD-520
522,317,1,41,15,120,80,10,12.0,1800,1788.0,1200,588.0,32.88590604026846,ORD-521
523,303,1,4,12,120,80,0,0.0,1440,1440.0,960,480.0,33.33333333333333,ORD-522
524,149,4,40,12,250,170,5,12.5,3000,2987.5,2040,947.5,31.715481171548117,ORD-523
525,80,4,56,5,250,170,5,12.5,1250,1237.5,850,387.5,31.313131313131315,ORD-524
526,213,5,40,10,130,90,5,6.5,1300,1293.5,900,393.5,30.421337456513335,ORD-525
527,203,4,24,2,250,170,10,25.0,500,475.0,340,135.0,28.421052631578945,ORD-526
528,252,1,6,8,120,80,5,6.0,960,954.0,640,314.0,32.914046121593294,ORD-527
529,229,5,40,5,130,90,10,13.0,650,637.0,450,187.0,29.356357927786497,ORD-528
530,164,3,6,8,220,150,0,0.0,1760,1760.0,1200,560.0,31.818181818181817,ORD-529
531,227,2,58,13,150,100,0,0.0,1950,1950.0,1300,650.0,33.33333333333333,ORD-530
532,147,2,14,13,150,100,10,15.0,1950,1935.0,1300,635.0,32.81653746770026,ORD-531
533,20,5,14,15,130,90,5,6.5,1950,1943.5,1350,593.5,30.53768973501415,ORD-532
534,47,3,50,15,220,150,10,22.0,3300,3278.0,2250,1028.0,31.360585723001833,ORD-533
535,233,2,45,11,150,100,10,15.0,1650,1635.0,1100,535.0,32.7217125382263,ORD-534
536,305,5,47,10,130,90,10,13.0,1300,1287.0,900,387.0,30.069930069930066,ORD-535
537,14,4,35,6,250,170,0,0.0,1500,1500.0,1020,480.0,32.0,ORD-536
538,143,1,6,5,120,80,0,0.0,600,600.0,400,200.0,33.33333333333333,ORD-537
539,1,3,23,5,220,150,0,0.0,1100,1100.0,750,350.0,31.818181818181817,ORD-538
540,54,2,20,8,150,100,5,7.5,1200,1192.5,800,392.5,32.914046121593294,ORD-539
541,259,1,17,1,120,80,0,0.0,120,120.0,80,40.0,33.33333333333333,ORD-540
542,144,5,20,2,130,90,0,0.0,260,260.0,180,80.0,30.76923076923077,ORD-541
543,12,2,48,17,150,100,10,15.0,2550,2535.0,1700,835.0,32.938856015779095,ORD-542
544,330,1,6,7,120,80,5,6.0,840,834.0,560,274.0,32.853717026378895,ORD-543
545,224,4,40,9,250,170,10,25.0,2250,2225.0,1530,695.0,31.235955056179776,ORD-544
546,272,3,28,4,220,150,10,22.0,880,858.0,600,258.0,30.069930069930066,ORD-545
547,358,5,13,7,130,90,10,13.0,910,897.0,630,267.0,29.76588628762542,ORD-546
548,156,2,29,10,150,100,10,15.0,1500,1485.0,1000,485.0,32.659932659932664,ORD-547
549,8,4,45,16,250,170,0,0.0,4000,4000.0,2720,1280.0,32.0,ORD-548
550,122,3,20,10,220,150,5,11.0,2200,2189.0,1500,689.0,31.475559616263133,ORD-549
551,348,3,58,7,220,150,0,0.0,1540,1540.0,1050,490.0,31.818181818181817,ORD-550
552,164,4,17,2,250,170,10,25.0,500,475.0,340,135.0,28.421052631578945,ORD-551
553,90,2,53,2,150,100,0,0.0,300,300.0,200,100.0,33.33333333333333,ORD-552
554,136,3,55,8,220,150,5,11.0,1760,1749.0,1200,549.0,31.3893653516295,ORD-553
555,186,5,54,14,130,90,0,0.0,1820,1820.0,1260,560.0,30.76923076923077,ORD-554
556,316,1,35,18,120,80,0,0.0,2160,2160.0,1440,720.0,33.33333333333333,ORD-555
557,178,5,45,1,130,90,5,6.5,130,123.5,90,33.5,27.125506072874494,ORD-556
558,28,3,39,17,220,150,10,22.0,3740,3718.0,2550,1168.0,31.414739107046803,ORD-557
559,220,1,52,17,120,80,10,12.0,2040,2028.0,1360,668.0,32.938856015779095,ORD-558
560,357,4,37,5,250,170,10,25.0,1250,1225.0,850,375.0,30.612244897959183,ORD-559
561,41,1,43,16,120,80,5,6.0,1920,1914.0,1280,634.0,33.12434691745037,ORD-560
562,228,1,23,7,120,80,0,0.0,840,840.0,560,280.0,33.33333333333333,ORD-561
563,192,1,18,15,120,80,10,12.0,1800,1788.0,1200,588.0,32.88590604026846,ORD-562
564,145,3,36,19,220,150,5,11.0,4180,4169.0,2850,1319.0,31.63828256176541,ORD-563
565,201,2,20,2,150,100,5,7.5,300,292.5,200,92.5,31.62393162393162,ORD-564
566,212,3,54,16,220,150,5,11.0,3520,3509.0,2400,1109.0,31.604445711028784,ORD-565
567,220,2,60,9,150,100,10,15.0,1350,1335.0,900,435.0,32.58426966292135,ORD-566
568,240,4,59,18,250,170,5,12.5,4500,4487.5,3060,1427.5,31.81058495821727,ORD-567
569,46,4,7,10,250,170,10,25.0,2500,2475.0,1700,775.0,31.313131313131315,ORD-568
570,35,4,36,4,250,170,0,0.0,1000,1000.0,680,320.0,32.0,ORD-569
571,253,4,42,2,250,170,5,12.5,500,487.5,340,147.5,30.256410256410255,ORD-570
572,82,4,1,14,250,170,5,12.5,3500,3487.5,2380,1107.5,31.756272401433694,ORD-571
573,256,5,49,1,130,90,10,13.0,130,117.0,90,27.0,23.076923076923077,ORD-572
574,197,3,37,8,220,150,10,22.0,1760,1738.0,1200,538.0,30.95512082853855,ORD-573
575,303,2,49,11,150,100,10,15.0,1650,1635.0,1100,535.0,32.7217125382263,ORD-574
576,10,4,35,1,250,170,0,0.0,250,250.0,170,80.0,32.0,ORD-575
577,312,5,41,5,130,90,10,13.0,650,637.0,450,187.0,29.356357927786497,ORD-576
578,286,5,3,13,130,90,5,6.5,1690,1683.5,1170,513.5,30.501930501930502,ORD-577
579,242,5,35,17,130,90,0,0.0,2210,2210.0,1530,680.0,30.76923076923077,ORD-578
